text,date,sentiment,title,url
"Over the past year, Fox News host Megyn Kelly has been rapidly losing the support of Trump supporters, who feel she has turned her back on conservatives. One thing is clear: she teams intent on attacking Donald Trump’s campaign.
This week, she went after Trump’s campaign manager, Kellyanne Conway. Kelly reportedly grilled Conway about claims that Trump is misogynistic, after she brought up “a couple of comments he’s made over 25 years or so with respect to women.”
“Kellyanne, come on,” Kelly pushed when Conway complained about the aggressive nature of Clinton’s ad. Conway still insisted Trump is not sexist. That really set Kelly off.
“You know that’s not true,” Kelly laughed. “You know he has repeatedly made comments about women—about their looks, about their size. She’s killing him with women.”
What do you think of Kelly’s anti-Trump agenda?",2016-10-01 14:29:11+00:00,0.039285714,BREAKING: Conservatives Around The Country INFURIATED After Megyn Kelly Caught Doing THIS,http://americannews.com/breaking-conservatives-around-the-country-infuriated-after-megyn-kelly-caught-doing-this/
"Sadly, Hillary Clinton has gained ground on Donald Trump in the past few months. The Republican presidential nominee will need all the support he can get if we want real change in the White House.
According to reports, Clinton is ahead by three percentage, though her advantage is within the poll’s margin of sampling error. Still, that’s a two point gain, up from 41 percent just two weeks ago.
The other players, third-party candidates Gary Johnson and Jill Stein, both remain in the single digits.
Following the first debate Monday, Trump’s honesty rating also took a hit. Though he kept his cool on stage, some still argue he doesn’t have the right temperament for a president. More than half add they wouldn’t be comfortable with him as a president.
The scariest part of all of this is more voters now see Clinton as being more honest than Trump. More than half think her long tenure in government is a strength for her.
Clinton is the clear leader among women, non-whites, and voters under the age of 45. Her lead in these categories have grown since the debate at the beginning of the week—particularly among minorities.
What do you think of these numbers? Are you voting for Trump this November?",2016-10-01 03:14:03+00:00,0.126473923,BREAKING: Donald Trump Just Received Devastating News… He’s Calling For Your Support,http://americannews.com/breaking-donald-trump-just-received-devastating-news-hes-calling-for-your-support/
"It is one thing to have a biased moderator at a presidential debate, but it is quite another to have a rigged debate.
Now, a disturbing piece of footage has shown exactly what Hillary Clinton and her buddies are capable of. According to some speculations, the video shows an unidentified man greet Clinton and walk her into the building before the debate.
This man was later spotted rushing to gather Clinton’s notes from her podium after the debate. He then went on to hand something to moderator Lester Holt.
Many believe this video suggests Clinton may have had a copy of the debate’s questions before she and Trump went live. Obviously, this would give her a huge advantage over her opponent.
This is not good news for Trump, who has acknowledged since the primaries that the mainstream media is rigged against him.
What do you think of this new evidence?",2016-10-01 03:11:54+00:00,0.077272727,Unauthorized Footage Proves That The Debate Was 100% Rigged… Watch Closely [VIDEO],http://americannews.com/unauthorized-footage-proves-that-the-debate-was-100-rigged-watch-closely-video/
"One week after the first presidential debates, Americans everywhere are still outraged at the way Lester Holt moderated the event. It was very apparent that he did everything in his power to hand the first debate to Hillary Clinton.
“I give him a C, C+,” Trump commented after the event. “I thought he was okay, I thought he was fine. I mean nothing outstanding. He gave me very unfair questions at the end, the last three, four questions, but I’m not complaining about that. I thought he was okay.”
This shows just how much of a gentleman Donald Trump can be. Even the New Yorker criticized Holt in a satire piece, claiming: “CNN launched an urgent manhunt Monday after Lester Holt, the moderator of the first Presidential debate of the 2016 election, mysteriously vanished two minutes into the contest.”
Now, Holt appears to be on the hot seat in his career. He is likely to suffer the same fate as Candy Crowley, whose career took a dive after she moderated a terribly biased debate.
What do you think of Holt’s performance?",2016-09-30 18:58:58+00:00,0.023975279,Lester Holt Just Received The Worst News Of His Career After Being Exposed For Rigging The Debate,http://americannews.com/lester-holt-just-received-the-worst-news-of-his-career-after-being-exposed-for-rigging-the-debate/
"In the past few months, Trey Gowdy has been one of the politicians willing to go head-to-head with the FBI over their controversial decision not to indict Hillary Clinton.
In a recent confrontation with Comey, he got to the bottom of the issue: was the FBI really ever willing to press charges?
“What would she have had to do to warrant your recommendation for prosecution? If all of that is not enough, all of what she did, then surely you can not be arguing that you have to have an intent to harm the United States to be subject to this prosecution,” Gowdy pressed. “That’s treason, that’s not a violation of the statute.
Comey then went on to explain that he was waited for proof of intent to come forward.
Gowdy shot back, reminding Comey that Hillary went to great lengths to hide or destroy her communications. He argued that was some of the best evidence available.
“What concerns me, director, is when you have five immunity agreements and no prosecution,” he concluded. “When you are allowing witnesses that happen to be lawyers, that happen to be suspects to sit in an FBI interview, that is not the FBI that I used to work with.”
Watch the confrontation below and tell us what you think.",2016-09-30 17:52:18+00:00,0.208888889,"Gowdy DESTROYS Comey Right To His Face For Ruining The FBI’s Name, Watch His Pathetic Response [VIDEO]",http://americannews.com/gowdy-destroys-comey-right-to-his-face-for-ruining-the-fbis-name-watch-his-pathetic-response-video/
"In the past week, we’ve watched the liberal media scramble to portray Democratic presidential nominee Hillary Clinton as the winner of Monday’s debates. They made continuous claims that viewers thought Hillary Clinton won by an “overwhelming” margin.
Of course, Fox News’ Sean Hannity was not buying their story. When referencing online polls, he argued, Trump was shown to be the winner. And online polls are where people are free to speak their minds and vote directly.
Some Fox News executives criticized Hannity for pushing this ‘science.’
“As most of the publications themselves clearly state, the sample obviously can’t be representative of the electorate because they only reflect the views of those Internet users who have chosen to participate,” Dana Blanton commented. “…Another problem—we know some campaigns/groups of supporters encourage people to vote in online polls and flood the results.”
“These quickie click items do not meet our editorial standards,” she concluded.
But Hannity did not back down.
“You’ve got this list of polls, Donald Trump wins,” he argued. “You watch TV, Hillary Clinton wins.”
“The online polls show you guys won in overwhelming margins,” Brian Kilmeade commented, backing up Hannity’s claims.
What do you think? Which polls do you believe?",2016-09-30 16:41:52+00:00,0.176495726,Hannity Publicly DESTROYS Fox News Execs When They Threaten To Fire Him… He Needs Your Support,http://americannews.com/hannity-publicly-destroys-fox-news-execs-when-they-threaten-to-fire-him-he-needs-your-support/
"Some people in this country seem perfectly happy to accept the FBI’s decision not to prosecute Hillary Clinton, despite the massive amounts of evidence against her. Trey Gowdy is not one of those people.
According to reports, Gowdy is taking a stand against FBI Director James Comey, who appears to continue covering up for Clinton.
“What would she have had to do to warrant your recommendation for prosecution?” Gowdy asked.
Comey responded that he would have needed proof of her intent to move forward.
“But the way to prove that is whether or not someone took steps to conceal or destroy what they’ve done.” Gowdy argued. “That is the best evidence you have that they knew it was wrong, that they lied about it.”
“You have to prove circumstantial evidence such as whether or not the person intended to set up an e-mail system outside the State Department,” Gowdy continued. “I think you would agree with this, Director—false exculpatory statements are gold in a courtroom. I would rather have a false exculpatory statement than a confession. I would rather have someone lie about something and it be provable that that is a lie, such as that I neither sent nor received classified information. Such as that I turned over all my work related e-mails. All of that to me goes to the issue of intent.
Watch the video below and tell us what you think. Do you applaud Gowdy for taking a stand?",2016-09-30 13:11:59+00:00,0.063636364,"Trey Gowdy Just Did It, The FBI Directors Career Is Over After Devastating Proof Released That He…",http://americannews.com/trey-gowdy-just-did-it-the-fbi-directors-career-is-over-after-devastating-proof-released-that-he/
"It didn’t take long for presidential debate moderator Lester Holt to outrage Americans everywhere with his bias. Many believe he effectively rigged the proceedings on Monday night in favor of Hillary Clinton by continually questioning Donald Trump.
Of course, Trump isn’t taking this lightly. On Tuesday morning he appeared on Fox & Friends to slam Holt, and even offering up a “grade” for him.
“I give him a C, C+,” Trump commented. “I thought he was okay, I thought he was fine. I mean nothing outstanding. He gave me very unfair questions at the end, the last three, four questions, but I’m not complaining about that. I thought he was okay.”
Trump also maintained that Clinton did not win the debate, no matter what the liberal polls say.
“I thought she was very bad in the first half when they were asking normal questions and when they were asking unfair questions, she got better,” he concluded.
Watch the full interview below and tell us what you think. Do you agree with Trump?",2016-09-29 03:36:27+00:00,0.088289474,Lester Holt Gets DEVASTATING News After Being Unfair To Trump During The Debate,http://americannews.com/lester-holt-gets-devastating-news-after-being-unfair-to-trump-during-the-debate/
"Former New York City Mayor Rudy Giuliani was outraged about Lester Holt’s biased moderation of the Presidential Debate. He is not alone. Many Americans believe that Holt, who is a liberal, rigged the night in Hillary Clinton’s favor.
The bias is clear when watching the debates carefully. The entire night, Holt allowed Hillary’s fans in the audience to cheer, but abruptly cut off Trump’s supporters.
Giuliani called Holt’s performance “extremely unfair.”
“Particular(ly) in his interference with regard to the unconstitutionality of a case called Terry v. Ohio,” he commented. “I forgive Hillary Clinton for not understanding that stop-and-frisk was not held unconstitutional—only unconstitutional as applied by Michael Bloomberg and Ray Kelly.
“I happen to disagree with that,” he continued. “I was out of office 12 years when it was held unconstitutional. It was never held unconstitutional when I was mayor. Stop-and-frisk is being done tonight all over America. It is perfectly constitutional. It is still good law. It is still constitutional law. And Lester Holt should be ashamed of himself for interfering. He doesn’t know the law. I know she [Clinton] doesn’t know the law because she failed the bar exam, but he should stop pretending he’s a lawyer.”
What do you think of Giuliani’s comments? Do you agree?",2016-09-28 19:49:54+00:00,0.02594697,Rudy Giuliani DESTROYS Lester Holt With Unforgettably Lesson For Rigging The Debate For Hillary,http://americannews.com/rudy-giuliani-destroys-lester-holt-with-unforgettably-lesson-for-rigging-the-debate-for-hillary/
"Fox News host Brit Hume sparked outrage last week when he made comments about Hillary Clinton’s appearance during the presidential debate.
Hume described Trump as looking “annoyed” and “put out,” but those comments didn’t seem to bother liberals. When he called Clinton “composed, smug sometimes” but “not necessarily attractive,” they went crazy.
Many went on to point out that Hume said nothing about Trump’s attractiveness, accusing him of being sexist and calling his own appearance into question.
“Brit Hume, whose face looks as if it is melting downward, appoints self as judge of attractiveness,” Adam W. Gilreath commented.
“Brit Hume says Hillary Clinton looked smug and not always attractive—what kind of description is that of the Dem nominee for president?” Wendy Schiller added.
Others brought up the recent sexual harassment allegations targeted at Fox News’ former CEO Roger Ailes.
“Not surprising Brit Hume saying #Hillary “not necessarily attractive”
Works for #FoxNews known sexist network
Remember #RogerAiles? #Debates,” another Twitter user chimed in.
Hume’s comments weren’t the only ones targeting Clinton’s look. Lester Holt also asked Donald Trump about his comment that Hillary doesn’t have a “presidential look.”
“I don’t believe she does have the stamina,” the presidential nominee responded.",2016-09-28 16:21:45+00:00,0.003846154,BREAKING: Fox News Anchor To Be Fired For Saying Hillary Is Ugly On Live TV During The Debate,http://americannews.com/breaking-fox-news-anchor-to-be-fired-for-saying-hillary-is-ugly-on-live-tv-during-the-debate/
"The first presidential debate took place this week, and Hillary Clinton’s campaign was quick to claim a victory.
One thing was clear to all: moderator Lester Holt went extremely easy on the former secretary of state the whole night. Further examination of the debate footage could reveal why.
It appears Hillary may have suffered yet another health scare on camera.
Clinton seemed to slip up while delivering he opening remarks at the debate. Take a look at the 3:37 mark in the video below.
“…We also have to make the economy fairer,” Clinton said. “That starts with raising the national minimum wage and also guarantee….finally equal pay for women’s work. I also want to see more companies do profit sharing.”
This isn’t the only time Clinton has had trouble making it through a sentence. It’s also not the first time she’s appeared less-than-well on stage.
What do you think? Do we need answers about Hillary’s condition?",2016-09-28 12:54:19+00:00,0.155555556,Did Anyone Notice What Hillary Did In The Middle Of The Debate… Watch Closely [VIDEO],http://americannews.com/did-anyone-notice-what-hillary-did-in-the-middle-of-the-debate-watch-closely-video/
"In the past few months, Shepard Smith has proven to be one of the least popular hosts on Fox News. He has gained a reputation for making frequent mistakes and demonstrating remarkable bias.
At the end of this week, he again proved that he was unfit to carry out his job. On live television, Smith referred to the reporters traveling with Hillary Clinton as her “supporters.”
“Earlier this afternoon Hillary Clinton spoke to supporters on her campaign plane—or, I should say reporters,” Smith said.
Twitter was quick to point out the irony in the mistake.
What do you think of Smith’s slip-up?",2016-09-27 03:18:33+00:00,0.12996633,FOX NEWS ANCHOR REPORTEDLY TO BE FIRED… You Won’t Believe The Reason Why,http://americannews.com/fox-news-anchor-reportedly-to-be-fired-you-wont-believe-the-reason-why/
"Trump-backing Eric Bolling and secret Hillary supporter Geraldo Rivera have a long history of sparring with each other on The Five on Fox News. A couple years ago they almost came to blows when Rivera said something sleazy and Bolling shot back, “From a guy that exploits and sensationalized everything.”
This caused Rivera to throw his stack of papers on his desk and scream at Bolling, “Are you talking to me? You’re lucky you’re my friend or I would knock you out right now.” Bolling then tried to calm Rivera down by saying, “We’ll take this up later.” Rivera was still angry and yelled, “That is absolute bogus BS!” They then had to cut to a commercial while Rivera regained his composure.
Recently Rivera tried to make Donald Trump look bad by screeching, “Well I think that you are not emphasizing strongly enough what a gift Donald Trump gave to Hillary Clinton. Hillary Clinton had not just two bad weeks she had two horrifying weeks. On Sunday, on 9/11 she collapsed on video. People looked at her as frail and elderly. Everybody was talking about is she fit, physically fit to be president of the United States? Now what are they going to be talking about, not about her fitness. Not about any of the other scandals that continue to plague her. They are going to be talking about Donald Trump and birtherism.”
Bolling shut him up by saying, “He was smart took 20 to 25 seconds, he got rid of it, he dismissed and moved on. She is on the ropes. He has a 36-hour news cycle all about him. He dismissed it appropriately in 25 seconds. It’s done. It’s gone.” Do you think Eric did a great job silencing idiot Geraldo over Trump?",2016-09-26 08:24:52+00:00,-0.040509259,"Disloyal GOP Geraldo Tried To Mock Trump In Front Of Eric Bolling, Eric DESTROYED Geraldo, You’ll Cheer",http://americannews.com/disloyal-gop-geraldo-tried-to-mock-trump-in-front-of-eric-bolling-eric-destroyed-geraldo-youll-cheer/
"Trey Gowdy has never liked Hillary Clinton, but now he is pissed. Trey Gowdy revealed to Fox News that Hillary did not just innocently delete her emails, she put them through an application called ‘Bleach Bit’ that ensures they can never be recovered. “You don’t use Bleach Bit for yoga emails, or for brides’ maids emails. When you’re using Bleach Bit, it is something you really do not want the world to see,” says Gowdy.
The reporter asked Gowdy about yet another Hillary Clinton scandal. The Clinton Foundation has been under attack, yet people have been saying this is “smoke but not fire.” Trey responded “It’s arson. It’s pyromania. It’s not smoke. Even listening to her talk about the Clinton Foundation. I couldn’t help but go back and remember the press conference she gave on her emails where every single thing she said proved to be false.”
He continued, “That’s the interesting thing about credibility and believability, you can’t just keep it in one compartment. When you are a habitual, serial liar in this facet of life, it tends to make people not believe you in other facets of life.” Check out the video below.",2016-09-26 06:07:03+00:00,0.000446429,Trey Gowdy Rips Hillary A New One After New Information About Deleted Emails Is Exposed,http://americannews.com/trey-gowdy-rips-hillary-a-new-one-after-new-information-about-deleted-emails-is-exposed/
"Republican Congressman Trey Gowdy of South Carolina is a true American hero who is crusading for justice in the Benghazi fiasco. Nobody has worked harder to finally hold Hillary Clinton accountable for the crimes she committed as President Barack Hussein Obama’s Secretary of State. He just uncovered fresh evidence about how she covered up her email crimes.
It turns out that Hillary Clinton used a shady software program called “BleachBit” to destroy any electronic evidence of her emails. BleachBit is a program that, like bleach, effectively removes any trace that an email even existed. It covered the traces of her crime network, which also involved shadowy deals made with the Clinton Foundation and is in violation of three different federal laws. Explained Gowdy, “She and her lawyers had those emails deleted. And they didn’t just push the delete button; they had them deleted where even God can’t read them. They were using something called BleachBit. You don’t use BleachBit for yoga emails or bridemaids emails. When you’re using BleachBit, it is something you really do not want the world to see.”
Added Trey, going further into her illegal acts, “When you are a habitual, serial liar in this facet of life, it tends to make people not believe you in other facets of life. So when she’s talking about the Clinton Foundation, I go back and remember her saying there’s no classified information, I only used one device, I did it for convenience. All of which were proven to be false.” Thank you, Trey! When will Hillary finally go to jail?",2016-09-26 06:04:09+00:00,-0.036764706,"Trey Gowdy Traps Hillary With Proof Of 3 Illegal Acts She Did To Hide Her Email Crimes, It’s Over",http://americannews.com/trey-gowdy-traps-hillary-with-proof-of-3-illegal-acts-she-did-to-hide-her-email-crimes-its-over/
"Dolly Parton is one of America’s great singing and songwriting talents, and until recently was a big Hillary Clinton supporter. She had stated how inspired she was that a woman might serve as our President for the first time. She said, “We’re doing good. We got a woman that could go in the White House, so we’ve certainly come a long way in that respect.”
Recently, however, she came to realize that Hillary would be the worst person to be this kind of pioneer. Dolly now understands she’s as corrupt as they come. In a recent interview, Dolly went even so far as to say that Hillary is “nuts” and said that her campaign has been “just crazy.”
Dolly said that people need to stop being fooled by Hillary and her criminal acts and her ties to terrorism. Commented Dolly harshly, “Let’s talk about what we really need — taking care of us. I think people just want to have a feeling of security. It’s just like political terrorism right now.” Echoing Trump’s “Make America Great Again” slogan, Dolly added, “We’ve got room for improvement.” Do you agree with Dolly?",2016-09-26 06:00:47+00:00,0.057142857,"Dolly Parton Goes Public Again, TRASHES Hillary With 6 Brutal Words About Being A Criminal",http://americannews.com/dolly-parton-goes-public-again-trashes-hillary-with-6-brutal-words-about-being-a-criminal/
"The Kelly File host Megyn Kelly has gotten into a lot of hot water for her many attempts to smear Republican Presidential nominee Donald Trump.
Fox News fans are not happy, and have been turning off her show in droves. Disturbingly, it’s even fallen behind The Rachel Maddow Show on MSNBC in ratings, which is embarrassing. Bill O’Reilly is making big moves to get here out as soon as possible.
All of this is a clear sign that Megyn is on the way out. Bill O’Reilly is a big Trump supporter, because he recognizes Trump’s leadership ability and close connection with the American public, and because he knows what a disaster a Hillary Clinton Presidency would be. Megyn, unthinkably, seems to be a closet liberal who actually wants Hillary to win.
It’s clear that Megyn is on her way out of Fox News. Bill O’Reilly will not stand for Megyn’s lack of solidarity with the Republican party’s nominee, and is the driving force behind ousting her. Sarah Ellison from Vanity Fair recently wrote that there’s “palpable” hatred between O’Reilly and Kelly, and quoted a former Fox News executive saying, “you’d have to have the world’s greatest interventional therapist to come and sit down with them both.” What do you think about Megyn Kelly and her future at Fox News?",2016-09-26 05:57:43+00:00,0.075845411,"BREAKING: Fox News Exposes Traitor Megyn Kelly, Kicks Her Out For Backing Hillary",http://americannews.com/breaking-fox-news-exposes-traitor-megyn-kelly-kicks-her-out-for-backing-hillary/
"Trey Gowdy has been doing amazing word holding former Secretary of State, current Democratic Presidential nominee and longtime alleged serial murderer Hillary Rodham Clinton accountable for her crimes in Benghazi and with her personal email server.
Ever since the Feneral Bureau of Investigation unthinkably gave Hillary a free pass, Gowdy has been assailing Obama-appointed Attorney General Loretta Lynch with criticisms as to why she allowed this miscarriage of justice to happen.
Commented Trey:
“This dual track, different set of rules for certain people and for others, it frankly should not matter whether you are running for president or running late to a kid’s ball game—the same rules should apply to everyone.”
Yes! You’d think this could be common sense in any organization.
He grilled Loretta with this:
“Why do you think it’s important to use official email to conduct official business?”
It’s awesome that Trey is staying strong. watch the full exchange below:",2016-09-26 05:47:37+00:00,0.158683473,"Trey Gowdy Catches Loretta Lynch In Huge Lie About Hillary With One Amazing, Vicious Question",http://americannews.com/kaepernick-pissed-off-the-wrong-guy-by-refusing-to-stand-during-the-national-anthem-wow-this-is-brutal-can-we-get-5000-likes-for-james-woods/
"The relationship between Republican Presidential nominee Donald Trump and his rival during the Republican primaries Carly Fiorina has long been tense.
After Fiorina dropped out of the race, she endorsed Trump’s biggest remaining challenger, Ted Cruz. All was good and well until Trump beat Cruz and Fiorina made an earth-shattering announcement…
Later, she burned Trump directly, saying, “There are people in our party who are actually kind of horrified by Donald Trump. I’m one of them. We’re going to have to beat Donald Trump at the ballot box. And the only guy who can beat Donald Trump is Ted Cruz. There are some people in our party saying Donald Trump isn’t so bad … but he’s a deal maker; he can make deals. The truth is Donald Trump and Hillary Clinton are two sides of the same coin. They’re not going to reform the system, they are the system.”
Well, guess what? You’ll be thrilled to learn that Carly’s tune has completely changed. She thought that Hillary was somehow just like Trump, but she’s finally listened to reason and admitted the truth about how disastrous a Hillary Clinton Presidency would be for America. So, Carly Fiorina now fully backs Trump. She announced recently, “We must have President Trump — we can’t have President Clinton.” How much do you love this news?",2016-09-26 05:41:08+00:00,0.063541667,"Carly Fiorina Drops A Bombshell, Just Said Something Nobody Predicted, “We Must Have _____”",http://americannews.com/carly-fiorina-drops-a-bombshell-just-said-something-nobody-predicted-we-must-have-_____/
"Fox News reporter Sean Hannity has come under fire recently for deciding to exercise his Constitutional right to free speech by appearing in an ad for Republican presidential nominee Donald Trump.
Executives at the network were quick to address the situation, claiming that did not know of or support Hannity’s endorsement.
“We were not aware of Sean Hannity participating in a promotional video and he will not be doing anything along these lines for the remainder of the election season,” the press release read.
Of course, fans of the network were angered by Fox’s attempts to stifle Hannity’s right of free speech. And Hannity stood up to defend himself.
“Here’s a website, ThinkProgress, remember they did the structural imbalance of talk radio so many years ago? And then they did this hit piece, ‘Hannity Interviewed Donald Trump 21 Times, And Never Made News,’ or something to that effect, which is just not true,” Hannity commented. “And they picked some of the easier questions that I asked Donald Trump, which they could have done with any other candidate that I have interviewed. I’ll be honest, I’m not sitting here—If I’m interviewing Hillary Clinton, it’s gonna be a hundred times harder than any Republican, because I believe the Republicans represent, and have a far better vision, one that I agree with.”
What do you think? Do you support Hannity for speaking his mind?",2016-09-25 03:08:45+00:00,0.141984127,Sean Hannity On The Brink Of Being Fired By Fox News… He Needs Your Support Now More Than Ever,http://americannews.com/sean-hannity-on-the-brink-of-being-fired-by-fox-news-he-needs-your-support-now-more-than-ever/
"Rep. Trey Gowdy of South Carolina has been making headlines this week, for his relentless efforts to hold Democratic presidential nominee Hillary Clinton accountable for her many crimes as Secretary of State. Unfortunately, those efforts have been an uphill battle. It seems that the government and media are determined to let Clinton leave as a free woman.
“This is prosecutor 101,” Gowdy said of the court’s recent decision to allow a crucial witness to plead the fifth. “You don’t give immunity to the person who actually robbed the bank. You may want to give it to the getaway driver, you may want to give it to the person who helped them count the money afterwards, but you don’t give immunity to the person who walked in and robbed the bank.”
But Gowdy’s criticisms didn’t stop there.
“They blew it,” he insisted in a recent interview with Fox News. “They gave immunity to the trigger man. You better be right on who the trigger person is. You better be right on who the culprit person is if you’re going to give transactional immunity. And if that’s what they did, then they immunized the one person that you would most want to prosecute for the destruction of government records. It is frankly stunning.”
What do you think of Gowdy’s comments? Watch the interview below and share your thoughts with us.
Watch the latest video at video.foxnews.com",2016-09-25 02:58:44+00:00,0.247959184,"Trey Gowdy Just Went All In, SCOLDS Crooked Dems About Aiding Hillary’s Treason",http://americannews.com/trey-gowdy-just-went-all-in-scolds-crooked-dems-about-aiding-hillarys-treason/
"According to reports, a series of new emails obtained by Wikileaks reveals that Democratic presidential nominee Hillary Clinton has already decided who she wants as Secretary of State if she is elected president.
Mad World News recently reported that emails between Clinton and her former chief of staff Cheryl Mills has confirmed that she intends to select Huma Abedin as her right hand woman if she becomes president.
If appointed, Abedin would be the youngest person to ever serve as Secretary of State. She would also be the first Muslim to hold the position.
This news is hardly surprising, given that Clinton has been handing control over to Abedin through the majority of her political career. That means Abedin has been right by Clinton’s side through all of the corruption and lies.
“Huma Mahmood Abedin, 40, served as vice chairwoman of Hillary Clitnon’s 2016 campaign for President,” SM Observed wrote. “Prior to that, she served as the deputy chief of staff to U.S. Secretary of State Hillary Clinton from 2009 to 2013.”
What do you think? Is this yet another reason to keep Clinton far away from the White House?",2016-09-24 02:22:43+00:00,0.123770872,BREAKING: Leaked Emails Reveal Who Hillary is Appointing As Secretary Of State,http://americannews.com/breaking-leaked-emails-reveal-hillary-is-appointing-muslim-as-secretary-of-state/
"CNN just reached a new low—and that’s saying a lot for them.
According to reports, the network intentionally added the word “racial” to a statement that Donald Trump made about immigration and terrorism. The addition made it appear as if the Republican presidential nominee was advocating, “racial profiling.”
This outrageous tactic came just days after the network was caught editing comments made by Hillary Clinton about the bombings in New York City. CNN was heavily criticized at that point for “selective editing,” but it appears they did not take that criticism to heart.
Fortunately, concerned Americans weren’t going to let CNN get away with this one. They took to social media to express their frustrations:",2016-09-22 19:40:15+00:00,-0.082323232,CNN Caught Red Handed Falsely Adding Incendiary Racist Quotes Over Trumps Statements,http://americannews.com/cnn-caught-red-handed-falsely-adding-incendiary-racist-quotes-over-trumps-statements/
"According to recent reports, a heated exchange broke out between lawmakers after a key witness failed to appear at the House Oversight Committee hearing on Hillary Clinton’s emails, despite a subpoena to do so.
“Where is the criminal liability?” Rep. Trey Gowdy demanded of Rep. Stephen Lynch on Tuesday. The two have gone head-to-head about the Fifth Amendment immunity that was granted to former State Department IT specialist Brian Pagliano.
Pagliano spoke to the FBI under immunity during the agency’s investigations. He then ignored a subpoena to appear as a witness at the Congressional hearing which promoted Gowdy to question Lynch about the details of the immunity agreement.
“Congress can’t prosecute anyone and the one entity who can has granted him immunity,” Gowdy said. “What we have done is put him under threat of criminal prosecution. It puts him in jeopardy coming before this committee while that criminal referral is in existence. He’s an American citizen. I know the Constitution gets in the way of this committee sometimes.
Gowdy did not back down, however, insisting that he is tired of excuses.
“I want to read the agreement between the Department of Justice and this witness and whether or not that agreement requires the witness to cooperate with other entities of government,” Gowdy argued. “That is commonplace! For them to say you can tell us the truth but you can’t tell Congress makes no sense! That’s all I want.”
That document, among others, were subpoenaed by not produced.
Watch the video below and tell us what you think.",2016-09-22 13:09:08+00:00,-0.204239005,"‘HELL NO’ Gowdy Erupts During Hearing On DOJ’s Immunity Agreement, Refuses To Accept That…",http://americannews.com/hell-no-gowdy-erupts-during-hearing-on-dojs-immunity-agreement-refuses-to-accept-that/
"Former President George H.W. Bush outraged conservatives everywhere this week when he announced he will be voting for Hillary Clinton instead of Donald Trump come November.
The shocking endorsement was first announced on Facebook by Kathleen Hartington Kennedy Townsend, daughter of Robert F. Kennedy and former lieutenant governor of Maryland.
“The President told me he’s voting for Hillary!” she commented on a photo of herself and Bush, posted to her private account.
When reporters reached out to Townsend to clarify her statements, she simply replied, “that’s what he said.”
Reporters from Breitbart also reached out to the Bush family for comments.
“A spokesperson for the elder Bush didn’t deny the report, but insisted that the former president would keep his preference for president private,” Breitbart reported.
While disappointing, this is not entirely out of left field. The 92 year old former president and his son George W. Bush have both refused to endorse Trump through the election. Many have attributed this to the fact that Jeb Bush lost to the business mogul in the primaries.
The Bushes aren’t the only Republicans who still refuse to support Trump as the presidential nominee. Both Ohio Gov. John Kasich and Texas Sen. Ted Cruz have refused to publicly support the legendary businessman, though they have stopped short of voting for Clinton.
What do you think of Bush’s decision?",2016-09-22 12:45:55+00:00,-0.034210526,BREAKING: George H. W. Bush Turns On GOP Announces SICKENING Admission,http://americannews.com/breaking-george-h-w-bush-turns-on-gop-announces-sickening-admission/
"While Americans everywhere have been following Hillary Clinton and Donald Trump on the campaign trail, President Barack Obama has been busy making some astonishing and controversial appointments.
Take our New Assistant Director for U.S. Citizenship and Immigration for example. Fatima Noor is President Obama’s latest choice for a high-level position in the Department of Homeland Security, Assistant Director for U.S. Citizenship and Immigration.
Ms. Noor has very little experience in fields of compliance or enforcement. What she does have is volunteer work with World Relief Memphis, and a role as activities coordinator to the Tennessee Immigrant and Refugee Rights Coalition.
Noor majored in psychology with minors in Spanish and Arabic international relations. And she is just coming off a month-long research fellowship in Muslim psychology hosted by the University of Pittsburgh.
She will continue her research at the DHS.
What do you think? Is this absolutely outrageous?",2016-09-21 03:55:13+00:00,0.054261364,While Everyone Was Focused On The Election Obama Made This Outrageous Appointment,http://americannews.com/while-everyone-was-focused-on-the-election-obama-put-a-muslim-in-office-to-do-this/
